cmp_b0003_01_02.png,0.49625,0.32875,0.84125,0.98625
cmp_b0003_01_03.png,0.3025,0.11,0.56375,0.71
cmp_b0003_01_04.png,0.17625,0.10375,0.9475,0.595
cmp_b0003_01_05.png,0.45875,0.10875,0.69375,0.725
cmp_b0003_01_06.png,0.305,0.26,0.8225,0.88125
cmp_b0003_01_07.png,0.15625,0.2625,0.83,0.69
cmp_b0003_01_08.png,0.18875,0.25375,0.5175,0.90125
cmp_b0003_02_00.png,0.42125,0.20875,0.8325,0.94875
cmp_b0003_02_01.png,0.38,0.205,0.7975,0.95
cmp_b0003_02_02.png,0.49375,0.20875,0.8775,0.95
cmp_b0003_02_03.png,0.24375,0.04125,0.595,0.83
cmp_b0003_02_04.png,0.29125,0.02125,0.80375,0.7625
cmp_b0003_02_05.png,0.425,0.03125,0.73125,0.79375
cmp_b0003_02_06.png,0.3125,0.04375,0.795,0.7725
cmp_b0003_02_07.png,0.15625,0.06125,0.83125,0.55
cmp_b0003_02_08.png,0.1675,0.04375,0.54875,0.71375
cmp_b0003_03_00.png,0.33375,0.23875,0.92875,0.98625
cmp_b0003_03_01.png,0.33375,0.23875,0.92875,0.98625
cmp_b0003_03_02.png,0.437762,0.229371,0.934266,0.948252
cmp_b0003_03_03.png,0.229371,0.0993007,0.636364,0.66993
cmp_b0003_03_04.png,0.216783,0.0713287,0.92028,0.876923
cmp_b0003_03_05.png,0.430769,0.0951049,0.758042,0.662937
cmp_b0003_03_06.png,0.218182,0.0503496,0.902098,0.829371
cmp_b0003_03_07.png,0.107692,0.0881119,0.503497,0.801399
cmp_b0003_03_08.png,0.0825175,0.0447552,0.629371,0.823776
cmp_b0004_00_00.png,0.531469,0.685315,0.531469,0.685315
cmp_b0004_00_01.png,0.0461538,0.471329,0.966434,0.839161
cmp_b0004_00_02.png,0.204196,0.461538,0.788811,0.839161
cmp_b0004_00_03.png,0.00839161,0.458741,0.986014,0.839161
cmp_b0004_00_04.png,0.791608,0.758042,0.791608,0.758042
cmp_b0004_00_05.png,0.0181818,0.404196,0.634965,0.625175
cmp_b0004_00_06.png,0.634965,0.625175,0.634965,0.625175
cmp_b0004_00_07.png,0.00979021,0.464336,0.976224,0.846154
cmp_b0004_00_08.png,0.313287,0.46014,0.984615,0.857343
cmp_b0004_00_09.png,0.292308,0.482517,0.98042,0.862937
cmp_b0004_00_10.png,0.546853,0.752448,0.546853,0.752448
cmp_b0004_01_00.png,0.546853,0.752448,0.546853,0.752448
cmp_b0004_01_01.png,0.00839161,0.225175,0.903497,0.895105
cmp_b0004_01_02.png,0.218182,0.202797,0.762238,0.900699
cmp_b0004_01_03.png,0.0783217,0.204196,0.967832,0.903497
cmp_b0004_01_04.png,0.567832,0.324476,0.567832,0.324476
cmp_b0004_01_05.png,0.0041958,0.193007,0.692308,0.846154
cmp_b0004_01_06.png,0.678322,0.597203,0.678322,0.597203
cmp_b0004_01_07.png,0.0405594,0.222378,0.991608,0.874126
cmp_b0004_01_08.png,0.376224,0.198601,0.981818,0.904895
cmp_b0004_01_09.png,0.345455,0.204196,0.981818,0.907692
cmp_b0004_01_10.png,0.805594,0.794406,0.805594,0.794406
cmp_b0004_02_00.png,0.805594,0.794406,0.805594,0.794406
cmp_b0004_02_01.png,0.0223776,0.0825175,0.948252,0.541259
cmp_b0004_02_02.png,0.271329,0.0867133,0.765035,0.567832
cmp_b0004_02_03.png,0.102098,0.0797203,0.986014,0.576224
cmp_b0004_02_04.png,0.716084,0.517483,0.716084,0.517483
cmp_b0004_02_05.png,0.0041958,0.0853147,0.709091,0.523077
cmp_b0004_02_06.png,0.709091,0.521678,0.709091,0.521678
cmp_b0004_02_07.png,0.0657343,0.0867133,0.99021,0.567832
cmp_b0004_02_08.png,0.415385,0.0909091,0.969231,0.541259
cmp_b0004_02_09.png,0.362238,0.0853147,0.967832,0.542657
cmp_b0004_02_10.png,0.79021,0.468531,0.79021,0.468531
cmp_b0005_00_00.png,0.331469,0.227972,0.560839,0.802797
cmp_b0005_00_01.png,0.334266,0.232168,0.657343,0.811189
cmp_b0005_00_02.png,0.422378,0.227972,0.653147,0.806993
cmp_b0005_01_00.png,0.314685,0.146853,0.579021,0.692308
cmp_b0005_01_01.png,0.316084,0.159441,0.683916,0.692308
cmp_b0005_01_02.png,0.401399,0.145455,0.676923,0.692308
cmp_b0005_02_00.png,0.31049,0.0251748,0.573427,0.67972
cmp_b0005_02_01.png,0.304895,0.013986,0.686713,0.667133
cmp_b0005_02_02.png,0.4,0.013986,0.661538,0.655944
cmp_b0005_03_00.png,0.295105,0.0167832,0.579021,0.774825
cmp_b0005_03_01.png,0.28951,0.0125874,0.690909,0.763636
cmp_b0005_03_02.png,0.391608,0.0181818,0.668531,0.758042
cmp_b0005_04_00.png,0.288112,0.116084,0.61958,0.914685
cmp_b0005_04_01.png,0.251748,0.118881,0.765035,0.935664
cmp_b0005_04_02.png,0.33007,0.109091,0.707692,0.952448
cmp_b0005_05_00.png,0.212587,0.265734,0.707692,0.994406
cmp_b0005_05_01.png,0.155245,0.233566,0.836364,0.984615
cmp_b0005_05_02.png,0.297902,0.248951,0.770629,0.995804
cmp_b0006_00_00.png,0.393007,0.240559,0.851748,0.692308
cmp_b0006_00_01.png,0.404196,0.233566,0.99021,0.653147
cmp_b0006_00_02.png,0.0013986,0.236364,0.482517,0.655944
cmp_b0006_00_03.png,0.156643,0.233566,0.60979,0.688112
cmp_b0006_01_00.png,0.406993,0.393007,0.826573,0.955245
cmp_b0006_01_01.png,0.672727,0.376224,0.991608,0.924476
cmp_b0006_01_02.png,0.0041958,0.381818,0.13007,0.914685
cmp_b0006_01_03.png,0.195804,0.4,0.542657,0.946853
cmp_b0006_02_00.png,0.356643,0.0797203,0.846154,0.931469
cmp_b0006_02_01.png,0.636364,0.0671329,0.988811,0.889511
cmp_b0006_02_02.png,0.0027972,0.0573427,0.132867,0.876923
cmp_b0006_02_03.png,0.13986,0.0713287,0.615385,0.92028
cmp_b0006_03_00.png,0.393007,0.109091,0.855944,0.889511
cmp_b0006_03_01.png,0.639161,0.0965035,0.994406,0.861538
cmp_b0006_03_02.png,0.0027972,0.0937063,0.124476,0.868531
cmp_b0006_03_03.png,0.138462,0.0951049,0.612587,0.882517
cmp_b0006_04_00.png,0.356643,0.109091,0.836364,0.793007
cmp_b0006_04_01.png,0.598601,0.0769231,0.993007,0.924476
cmp_b0006_04_02.png,0.0041958,0.0783217,0.173427,0.900699
cmp_b0006_04_03.png,0.142657,0.109091,0.601399,0.794406
cmp_b0006_05_00.png,0.391608,0.0965035,0.826573,0.597203
cmp_b0006_05_01.png,0.381818,0.127273,0.991608,0.991608
cmp_b0006_05_02.png,0.00979021,0.132867,0.478322,0.99021
cmp_b0006_05_03.png,0.162238,0.0853147,0.584615,0.692308
cmp_b0007_00_00.png,0.373427,0.271329,0.80979,0.900699
cmp_b0007_00_01.png,0.373427,0.268531,0.988811,0.92028
cmp_b0007_00_02.png,0.359441,0.516084,0.359441,0.516084
cmp_b0007_00_03.png,0.00839161,0.275524,0.577622,0.906294
cmp_b0007_00_04.png,0.146853,0.267133,0.584615,0.910489
cmp_b0007_01_00.png,0.394406,0.141259,0.727273,0.815385
cmp_b0007_01_01.png,0.356643,0.041958,0.99021,0.932867
cmp_b0007_01_02.png,0.297902,0.394406,0.297902,0.394406
cmp_b0007_01_03.png,0.00839161,0.0321678,0.602797,0.934266
cmp_b0007_01_04.png,0.188811,0.13007,0.523077,0.836364
cmp_b0007_02_00.png,0.393007,0.191608,0.777622,0.876923
cmp_b0007_02_01.png,0.321678,0.0531469,0.994406,0.92028
cmp_b0007_02_02.png,0.234965,0.402797,0.234965,0.402797
cmp_b0007_02_03.png,0.00839161,0.0685315,0.608392,0.909091
cmp_b0007_02_04.png,0.169231,0.179021,0.548252,0.867133
cmp_b0007_03_00.png,0.353846,0.0965035,0.855944,0.959441
cmp_b0007_03_01.png,0.386014,0.194406,0.966434,0.935664
cmp_b0007_03_02.png,0.295105,0.506294,0.295105,0.506294
cmp_b0007_03_03.png,0.0153846,0.198601,0.534266,0.902098
cmp_b0007_03_04.png,0.14965,0.0993007,0.627972,0.937063
cmp_b0007_04_00.png,0.370629,0.114685,0.832168,0.921678
cmp_b0007_04_01.png,0.433566,0.208392,0.93986,0.942657
cmp_b0007_04_02.png,0.296503,0.331469,0.296503,0.331469
cmp_b0007_04_03.png,0.0811189,0.159441,0.482517,0.907692
cmp_b0007_04_04.png,0.142657,0.0979021,0.570629,0.914685
cmp_b0007_05_00.png,0.281119,0.46993,0.993007,0.995804
cmp_b0007_05_01.png,0,0.464336,0.65035,0.960839
cmp_b0007_05_02.png,0.0461538,0.446154,0.916084,0.928671
cmp_b0007_05_03.png,0.506294,0.251748,0.506294,0.251748
cmp_b0007_05_04.png,0.00839161,0.0335664,0.711888,0.944056
cmp_b0008_00_00.png,0.254545,0.281119,0.618182,0.994406
cmp_b0008_00_01.png,0.370629,0.33986,0.682517,0.876923
cmp_b0008_00_02.png,0.225175,0.334266,0.511888,0.893706
cmp_b0008_00_03.png,0.261538,0.332867,0.675524,0.881119
cmp_b0008_00_04.png,0.193007,0.341259,0.475524,0.890909
cmp_b0008_00_05.png,0.144056,0.292308,0.441958,0.86993
cmp_b0008_01_00.png,0.288112,0.225175,0.594406,0.892308
cmp_b0008_01_01.png,0.293706,0.243357,0.704895,0.98042
cmp_b0008_01_02.png,0.179021,0.0629371,0.593007,0.786014
cmp_b0008_01_03.png,0.206993,0.048951,0.766434,0.787413
cmp_b0008_01_04.png,0.102098,0.169231,0.6,0.99021
cmp_b0008_01_05.png,0.117483,0.227972,0.412587,0.832168
cmp_b0008_02_00.png,0.229371,0.162238,0.58042,0.910489
cmp_b0008_02_01.png,0.297902,0.174825,0.707692,0.902098
cmp_b0008_02_02.png,0.169231,0.00839161,0.611189,0.714685
cmp_b0008_02_03.png,0.211189,0.0181818,0.744056,0.696504
cmp_b0008_02_04.png,0.0909091,0.183217,0.6,0.94965
cmp_b0008_02_05.png,0.117483,0.167832,0.478322,0.868531
cmp_b0008_03_00.png,0.213986,0.131469,0.702098,0.974825
cmp_b0008_03_01.png,0.28951,0.127273,0.763636,0.966434
cmp_b0008_03_02.png,0.174825,0.0839161,0.616783,0.758042
cmp_b0008_03_03.png,0.215385,0.020979,0.728671,0.759441
cmp_b0008_03_04.png,0.0867133,0.125874,0.606993,0.994406
cmp_b0008_03_05.png,0.0531469,0.127273,0.446154,0.955245
cmp_b0008_04_00.png,0.215385,0.151049,0.601399,0.973427
cmp_b0008_04_01.png,0.257343,0.158042,0.734266,0.931469
cmp_b0008_04_02.png,0.169231,0.00699301,0.572028,0.734266
cmp_b0008_04_03.png,0.208392,0.0265734,0.716084,0.728671
cmp_b0008_04_04.png,0.0979021,0.179021,0.591608,0.977622
cmp_b0008_04_05.png,0.0363636,0.155245,0.488112,0.93986
cmp_b0008_05_00.png,0.179021,0.106294,0.572028,0.927273
cmp_b0008_05_01.png,0.244755,0.117483,0.724476,0.871329
cmp_b0008_05_02.png,0.173427,0.0937063,0.492308,0.788811
cmp_b0008_05_03.png,0.186014,0.0643357,0.618182,0.848951
cmp_b0008_05_04.png,0.121678,0.131469,0.537063,0.865734
cmp_b0008_05_05.png,0.0265734,0.0643357,0.46014,0.876923
cmp_b0008_06_00.png,0.152448,0.0223776,0.597203,0.846154
cmp_b0008_06_01.png,0.248951,0.0573427,0.709091,0.871329
cmp_b0008_06_02.png,0.482517,0.134266,0.854545,0.862937
cmp_b0008_06_03.png,0.486713,0.165035,0.836364,0.909091
cmp_b0008_06_04.png,0.144056,0.0699301,0.509091,0.825175
cmp_b0008_06_05.png,0.0573427,0.048951,0.415385,0.752448
cmp_b0008_07_00.png,0.2,0.020979,0.572028,0.723077
cmp_b0008_07_01.png,0.492308,0.588811,0.492308,0.588811
cmp_b0008_07_02.png,0.492308,0.588811,0.492308,0.588811
cmp_b0008_07_03.png,0.492308,0.588811,0.492308,0.588811
cmp_b0008_07_04.png,0.156643,0.0741259,0.492308,0.846154
cmp_b0008_07_05.png,0.0853147,0.0153846,0.517483,0.703497
cmp_b0008_08_00.png,0.034965,0.0615385,0.647552,0.925874
cmp_b0008_08_01.png,0.534266,0.643357,0.534266,0.643357
cmp_b0008_08_02.png,0.534266,0.643357,0.534266,0.643357
cmp_b0008_08_03.png,0.534266,0.643357,0.534266,0.643357
cmp_b0008_08_04.png,0.534266,0.643357,0.534266,0.643357
cmp_b0008_08_05.png,0.534266,0.643357,0.534266,0.643357
cmp_b0009_00_00.png,0.534266,0.643357,0.534266,0.643357
cmp_b0009_00_01.png,0.534266,0.643357,0.534266,0.643357
cmp_b0009_00_02.png,0.534266,0.643357,0.534266,0.643357
cmp_b0009_01_00.png,0.241958,0.425175,0.728671,0.956643
cmp_b0009_01_01.png,0.303497,0.394406,0.731469,0.903497
cmp_b0009_01_02.png,0.303497,0.394406,0.731469,0.903497
cmp_b0009_02_00.png,0.472727,0.307692,0.472727,0.307692
cmp_b0009_02_01.png,0.472727,0.307692,0.472727,0.307692
cmp_b0009_02_02.png,0.472727,0.307692,0.472727,0.307692
cmp_b0009_03_00.png,0.262937,0.247552,0.766434,0.853147
cmp_b0009_03_01.png,0.323077,0.223776,0.766434,0.853147
cmp_b0009_03_02.png,0.293706,0.195804,0.766434,0.853147
cmp_b0009_04_00.png,0.283916,0.275524,0.66993,0.667133
cmp_b0009_04_01.png,0.327273,0.271329,0.651748,0.67972
cmp_b0009_04_02.png,0.28951,0.257343,0.633566,0.674126
cmp_b0009_05_00.png,0.295105,0.00559441,0.665734,0.426573
cmp_b0009_05_01.png,0.324476,0.00559441,0.643357,0.425175
cmp_b0009_05_02.png,0.282517,0.0041958,0.625175,0.425175
cmp_b0009_06_00.png,0.313287,0.00559441,0.672727,0.862937
cmp_b0009_06_01.png,0.323077,0.0027972,0.651748,0.837762
cmp_b0009_06_02.png,0.27972,0.00699301,0.622378,0.895105
cmp_b0009_07_00.png,0.229371,0.0769231,0.769231,0.871329
cmp_b0009_07_01.png,0.257343,0.0111888,0.767832,0.861538
cmp_b0009_07_02.png,0.216783,0.0265734,0.741259,0.885315
cmp_b0009_08_00.png,0.351049,0.369231,0.639161,0.93007
cmp_b0009_08_01.png,0.753846,0.668531,0.753846,0.668531
cmp_b0009_08_02.png,0.367832,0.405594,0.620979,0.958042
cmp_b0009_09_00.png,0.346853,0.191608,0.632168,0.86993
cmp_b0009_09_01.png,0.244755,0.159441,0.767832,0.902098
cmp_b0009_09_02.png,0.362238,0.213986,0.636364,0.903497
cmp_b0010_00_00.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_00_01.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_00_02.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_00_03.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_00_04.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_00_05.png,0.74965,0.648951,0.74965,0.648951
cmp_b0010_01_00.png,0.27972,0.0559441,0.746853,0.928671
cmp_b0010_01_01.png,0.454545,0.0587413,0.995804,0.913287
cmp_b0010_01_02.png,0.0027972,0.0531469,0.222378,0.899301
cmp_b0010_01_03.png,0.135664,0.0475524,0.927273,0.910489
cmp_b0010_01_04.png,0.527273,0.4,0.527273,0.4
cmp_b0010_01_05.png,0.0027972,0.0573427,0.565035,0.913287
cmp_b0010_02_00.png,0.278322,0.113287,0.765035,0.935664
cmp_b0010_02_01.png,0.267133,0.121678,0.854545,0.696504
cmp_b0010_02_02.png,0.0517483,0.116084,0.92028,0.695105
cmp_b0010_02_03.png,0.106294,0.12028,0.697902,0.703497
cmp_b0010_02_04.png,0.633566,0.583217,0.633566,0.583217
cmp_b0010_02_05.png,0.0027972,0.0629371,0.551049,0.904895
cmp_b0010_03_00.png,0.276923,0.0797203,0.769231,0.876923
cmp_b0010_03_01.png,0.262937,0.152448,0.854545,0.728671
cmp_b0010_03_02.png,0.272727,0.151049,0.911888,0.706294
cmp_b0010_03_03.png,0.103497,0.144056,0.686713,0.721678
cmp_b0010_03_04.png,0.541259,0.586014,0.541259,0.586014
cmp_b0010_03_05.png,0.00699301,0.0237762,0.551049,0.858741
cmp_b0010_04_00.png,0.268531,0.0195804,0.770629,0.73986
cmp_b0010_04_01.png,0.251748,0.124476,0.848951,0.662937
cmp_b0010_04_02.png,0.0433566,0.118881,0.913287,0.661538
cmp_b0010_04_03.png,0.0811189,0.114685,0.683916,0.630769
cmp_b0010_04_04.png,0.517483,0.446154,0.517483,0.446154
cmp_b0010_04_05.png,0.013986,0.00699301,0.558042,0.71049
cmp_b0010_05_00.png,0.14965,0.0965035,0.931469,0.956643
cmp_b0010_05_01.png,0.667133,0.597203,0.667133,0.597203
cmp_b0010_05_02.png,0.034965,0.188811,0.981818,0.965035
cmp_b0010_05_03.png,0.342657,0.107692,0.865734,0.963636
cmp_b0010_05_04.png,0.523077,0.0783217,0.993007,0.987413
cmp_b0010_05_05.png,0.00699301,0.0895105,0.795804,0.938462
cmp_b0011_00_00.png,0.251748,0.356643,0.648951,0.962238
cmp_b0011_00_01.png,0.472727,0.290909,0.840559,0.902098
cmp_b0011_00_02.png,0.377622,0.316084,0.798601,0.902098
cmp_b0011_00_03.png,0.233566,0.311888,0.490909,0.911888
cmp_b0011_00_04.png,0.14965,0.377622,0.6,0.955245
cmp_b0011_01_00.png,0.248951,0.307692,0.634965,0.896504
cmp_b0011_01_01.png,0.488112,0.25035,0.834965,0.86014
cmp_b0011_01_02.png,0.38042,0.267133,0.811189,0.86014
cmp_b0011_01_03.png,0.239161,0.276923,0.490909,0.857343
cmp_b0011_01_04.png,0.152448,0.331469,0.602797,0.918881
cmp_b0011_02_00.png,0.251748,0.257343,0.626573,0.830769
cmp_b0011_02_01.png,0.488112,0.205594,0.813986,0.795804
cmp_b0011_02_02.png,0.373427,0.206993,0.788811,0.79021
cmp_b0011_02_03.png,0.223776,0.18042,0.490909,0.805594
cmp_b0011_02_04.png,0.165035,0.26993,0.594406,0.851748
cmp_b0011_03_00.png,0.258741,0.297902,0.646154,0.837762
cmp_b0011_03_01.png,0.48951,0.261538,0.818182,0.791608
cmp_b0011_03_02.png,0.379021,0.265734,0.801399,0.8
cmp_b0011_03_03.png,0.223776,0.240559,0.492308,0.794406
cmp_b0011_03_04.png,0.156643,0.328671,0.581818,0.836364
cmp_b0011_04_00.png,0.254545,0.202797,0.622378,0.788811
cmp_b0011_04_01.png,0.490909,0.166434,0.80979,0.755245
cmp_b0011_04_02.png,0.394406,0.165035,0.783217,0.752448
cmp_b0011_04_03.png,0.243357,0.14965,0.478322,0.74965
cmp_b0011_04_04.png,0.177622,0.229371,0.570629,0.779021
cmp_b0011_05_00.png,0.257343,0.193007,0.623776,0.772028
cmp_b0011_05_01.png,0.490909,0.155245,0.813986,0.742657
cmp_b0011_05_02.png,0.4,0.163636,0.791608,0.727273
cmp_b0011_05_03.png,0.243357,0.163636,0.476923,0.724476
cmp_b0011_05_04.png,0.2,0.223776,0.565035,0.751049
cmp_b0011_06_00.png,0.26014,0.184615,0.620979,0.759441
cmp_b0011_06_01.png,0.490909,0.145455,0.813986,0.751049
cmp_b0011_06_02.png,0.391608,0.141259,0.787413,0.734266
cmp_b0011_06_03.png,0.240559,0.165035,0.47972,0.721678
cmp_b0011_06_04.png,0.172028,0.181818,0.586014,0.746853
cmp_b0011_07_00.png,0.264336,0.216783,0.608392,0.895105
cmp_b0011_07_01.png,0.503497,0.177622,0.818182,0.86014
cmp_b0011_07_02.png,0.386014,0.18042,0.781818,0.855944
cmp_b0011_07_03.png,0.239161,0.167832,0.478322,0.862937
cmp_b0011_07_04.png,0.176224,0.198601,0.591608,0.857343
cmp_b0011_08_00.png,0.255944,0.316084,0.618182,0.900699
cmp_b0011_08_01.png,0.497902,0.296503,0.813986,0.86993
cmp_b0011_08_02.png,0.387413,0.288112,0.774825,0.839161
cmp_b0011_08_03.png,0.243357,0.27972,0.47972,0.836364
cmp_b0011_08_04.png,0.183217,0.309091,0.581818,0.837762
cmp_b0011_09_00.png,0.25035,0.274126,0.622378,0.759441
cmp_b0011_09_01.png,0.370629,0.172028,0.370629,0.172028
cmp_b0011_09_02.png,0.384615,0.264336,0.787413,0.791608
cmp_b0011_09_03.png,0.248951,0.265734,0.488112,0.836364
cmp_b0011_09_04.png,0.188811,0.265734,0.577622,0.774825
cmp_b0011_10_00.png,0.163636,0.156643,0.71049,0.636364
cmp_b0011_10_01.png,0.695105,0.622378,0.695105,0.622378
cmp_b0011_10_02.png,0.695105,0.622378,0.695105,0.622378
cmp_b0011_10_03.png,0.695105,0.622378,0.695105,0.622378
cmp_b0011_10_04.png,0.0839161,0.114685,0.695105,0.622378
cmp_b0011_11_00.png,0.492308,0.68951,0.492308,0.68951
cmp_b0011_11_01.png,0.804196,0.0223776,0.987413,0.988811
cmp_b0011_11_02.png,0.00699301,0.00699301,0.993007,0.995804
cmp_b0011_11_03.png,0.0111888,0.0027972,0.27972,0.977622
cmp_b0011_11_04.png,0.518881,0.700699,0.518881,0.700699
cmp_b0011_12_00.png,0.518881,0.700699,0.518881,0.700699
cmp_b0011_12_01.png,0.518881,0.700699,0.518881,0.700699
cmp_b0011_12_02.png,0.518881,0.700699,0.518881,0.700699
cmp_b0011_12_03.png,0.518881,0.700699,0.518881,0.700699
cmp_b0011_12_04.png,0.518881,0.700699,0.518881,0.700699
cmp_b0012_00_00.png,0.518881,0.700699,0.518881,0.700699
cmp_b0012_00_01.png,0.518881,0.700699,0.518881,0.700699
cmp_b0012_00_02.png,0.518881,0.700699,0.518881,0.700699
cmp_b0012_01_00.png,0.239161,0.0769231,0.404196,0.808392
cmp_b0012_01_01.png,0.558042,0.542657,0.558042,0.542657
cmp_b0012_01_02.png,0.630769,0.0811189,0.81958,0.820979
cmp_b0012_02_00.png,0.184615,0.0559441,0.447552,0.81958
cmp_b0012_02_01.png,0.611189,0.430769,0.611189,0.430769
cmp_b0012_02_02.png,0.583217,0.0531469,0.861538,0.822378
cmp_b0012_03_00.png,0.177622,0.048951,0.457343,0.868531
cmp_b0012_03_01.png,0.577622,0.61958,0.577622,0.61958
cmp_b0012_03_02.png,0.570629,0.0377622,0.871329,0.865734
cmp_b0012_04_00.png,0.163636,0.0615385,0.458741,0.888112
cmp_b0012_04_01.png,0.723077,0.248951,0.723077,0.248951
